  23   36  0  0 1 1  0.000500  0.027200   0.00000     0     0     0    0 0  1.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    39
  25   26  0  0 1 0  0.003200  0.032300   0.51300     0     0     1    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    40
  25   37  0  0 1 1  0.000600  0.023200   0.00000     0     0     0    0 0  1.0250    0.00 0.0000 0.00000.00000  0.0000 0.0000    41
  26   27  0  0 1 0  0.001400  0.014700   0.23960     0     0     1    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    42
  26   28  0  0 1 0  0.004300  0.047400   0.78020     0     0     1    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    43
  26   29  0  0 1 0  0.005700  0.062500   1.02900     0     0     1    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    44
  28   29  0  0 1 0  0.001400  0.015100   0.24900     0     0     1    0 0  0.0000    0.00 0.0000 0.00000.00000  0.0000 0.0000    45
  29   38  0  0 1 1  0.000800  0.015600   0.00000     0     0     0    0 0  1.0250    0.00 0.0000 0.00000.00000  0.0000 0.0000    46
-999
LOSS ZONES FOLLOWS                    1 ITEMS
  1 1                                                                                                                              1
-99
INTERCHANGE DATA FOLLOWS              1 ITEMS
 1   31 31               0.0 999.99  1       1                                                                                     1
-9
TIE LINES FOLLOW                      0 ITEMS
-999
END OF DATA
